timestamp	reading
1405525188	49.993969
1405525190	49.991631
1405525192	49.993420
1405525194	49.988041
1405525196	49.986309
1405525198	49.986851
1405525199	49.984291
1405525201	49.983620
1405525203	49.985020
1405525205	49.986172
1405525207	49.991039
1405525209	49.993340
1405525211	49.993031
1405525213	49.992249
1405525215	49.990181
1405525217	49.991070
1405525221	49.991119
1405525221	49.994049
1405525223	49.995762
1405525225	49.997330
1405525227	49.996712
1405525229	49.999352
1405525231	49.997459
1405525233	49.997002
1405525235	49.994461
1405525237	49.999310
1405525239	49.999512
1405525241	49.995682
1405525243	49.994461
1405525245	49.993488
1405525247	49.995682
1405525249	49.995750
1405525251	49.989262
1405525253	49.986919
1405525255	49.985088
1405525257	49.984921
1405525259	49.989071
1405525261	49.995670
1405525263	49.993912
1405525265	49.993279
1405525267	49.997360
1405525269	49.994209
1405525271	49.995369
1405525273	49.991459
1405525275	49.992439
1405525277	49.992741
1405525279	49.988949
1405525281	49.988251
1405525283	49.988029
1405525285	49.990379
1405525287	49.991829
1405525289	49.993099
1405525291	49.992828
1405525293	49.991081
1405525295	49.992962
1405525297	49.990360
1405525299	49.995079
1405525301	49.991169
1405525303	49.991371
1405525305	49.990540
1405525307	49.993610
1405525309	49.990452
1405525311	49.991741
1405525313	49.990040
1405525315	49.991760
1405525317	49.990089
1405525319	49.990822
1405525321	49.992722
1405525322	49.987980
1405525324	49.987110
1405525326	49.986431
1405525328	49.982971
1405525330	49.986591
1405525332	49.990231
1405525334	49.990669
1405525336	49.990200
1405525338	49.990841
1405525340	49.994659
1405525344	49.995312
1405525344	49.991791
1405525346	49.997631
1405525348	49.993561
1405525350	49.995480
1405525352	49.996471
1405525354	49.994350
1405525356	49.999340
1405525358	50.002850
1405525360	50.006630
1405525362	50.007549
1405525364	50.007488
1405525366	50.009571
1405525368	50.007610
1405525370	50.010849
1405525372	50.006401
1405525374	50.004551
1405525376	49.999790
1405525378	50.000420
1405525380	49.998611
1405525382	49.998920
1405525384	49.999420
1405525386	50.000431
1405525388	50.002140
1405525390	50.002190
1405525392	50.001019
1405525394	50.000198
1405525396	50.000790
1405525398	49.993832
1405525400	49.992378
1405525402	49.991928
1405525404	49.993549
1405525406	49.991959
1405525408	49.993011
1405525410	49.993999
1405525412	49.993568
1405525414	49.992592
1405525416	49.994701
1405525418	49.998859
1405525420	50.000629
1405525422	49.998241
1405525424	49.999630
1405525426	49.995731
1405525428	49.993080
1405525430	49.991058
1405525432	49.994770
1405525434	49.994671
1405525436	49.992771
1405525438	49.997009
1405525440	49.995590
1405525442	49.997150
1405525444	49.995869
1405525445	49.997669
1405525447	49.997040
1405525449	49.993912
1405525451	49.997082
1405525453	49.993679
1405525455	49.999401
1405525457	49.991879
1405525459	49.993179
1405525461	49.989311
1405525463	49.984959
1405525466	49.983219
1405525467	49.979641
1405525469	49.985512
1405525471	49.984661
1405525473	49.984661
1405525475	49.989262
1405525477	49.986610
1405525479	49.988022
1405525481	49.989330
1405525483	49.991100
1405525485	49.996040
1405525487	49.995010
1405525489	50.001759
1405525491	50.006691
1405525493	50.007801
1405525495	50.008419
1405525497	50.006100
1405525499	50.007050
1405525501	50.002949
1405525503	49.998661
1405525505	50.003139
1405525507	49.997829
1405525509	50.000252
1405525511	50.001080
1405525513	49.997589
1405525515	50.000191
1405525517	50.001450
1405525519	50.001701
1405525521	50.004440
1405525523	50.006748
1405525525	50.008690
1405525527	50.004971
1405525529	50.002140
1405525531	50.001659
1405525533	49.997459
1405525535	49.996029
1405525537	49.992039
1405525539	49.988380
1405525541	49.986431
1405525543	49.985821
1405525545	49.978630
1405525547	49.983509
1405525549	49.981972
1405525551	49.981960
1405525553	49.986111
1405525555	49.985691
1405525557	49.984440
1405525559	49.981892
1405525561	49.981739
1405525563	49.981892
1405525565	49.982830
1405525567	49.983521
1405525569	49.983978
1405525570	49.987640
1405525572	49.988861
1405525574	49.993851
1405525576	49.991989
1405525578	49.992908
1405525580	49.992630
1405525582	49.991371
1405525584	49.991749
1405525588	49.993549
1405525588	49.995461
1405525590	49.993050
1405525592	49.988998
1405525594	49.991501
1405525596	49.988960
1405525598	49.994141
1405525600	49.987431
1405525602	49.985680
1405525604	49.983940
1405525606	49.984089
1405525608	49.985008
1405525610	49.979488
1405525612	49.982262
1405525614	49.980450
1405525616	49.981441
1405525618	49.980450
1405525620	49.984150
1405525622	49.985821
1405525624	49.987820
1405525626	49.989979
1405525628	49.987572
1405525630	49.991631
1405525632	49.989731
1405525634	49.991810
1405525636	49.990379
1405525638	49.992802
1405525640	49.994991
1405525642	49.994209
1405525644	49.995319
1405525646	49.995850
1405525648	49.991730
1405525650	49.988251
1405525652	49.983238
1405525654	49.979179
1405525656	49.975311
1405525658	49.976391
1405525660	49.979259
1405525662	49.979118
1405525664	49.983109
1405525666	49.988129
1405525668	49.991650
1405525670	49.989880
1405525672	49.993320
1405525674	49.995331
1405525676	49.992710
1405525678	49.995430
1405525680	49.995850
1405525682	49.996349
1405525684	49.995350
1405525686	49.992970
1405525688	49.989529
1405525690	49.993389
1405525692	49.992210
1405525693	49.992519
1405525695	49.994041
1405525697	49.994122
1405525699	49.991249
1405525701	49.988060
1405525703	49.987228
1405525705	49.984402
1405525707	49.983780
1405525710	49.985001
1405525711	49.987080
1405525713	49.984470
1405525715	49.985100
1405525717	49.985439
1405525719	49.986328
1405525721	49.985291
1405525723	49.984810
1405525725	49.982620
1405525727	49.984638
1405525729	49.981861
1405525731	49.983662
1405525733	49.976551
1405525735	49.976601
1405525737	49.976688
1405525739	49.975521
1405525741	49.974209
1405525743	49.977150
1405525745	49.979912
1405525747	49.981960
1405525749	49.984840
1405525751	49.985180
1405525753	49.988121
1405525755	49.987900
1405525757	49.984959
1405525759	49.984001
1405525761	49.981369
1405525763	49.983540
1405525765	49.981800
1405525767	49.982410
1405525769	49.979679
1405525771	49.980320
1405525773	49.981701
1405525775	49.977631
1405525777	49.976860
1405525779	49.977470
1405525781	49.975910
1405525783	49.974751
1405525785	49.973190
1405525787	49.974510
1405525789	49.973221
1405525791	49.975441
1405525793	49.975681
1405525795	49.979889
1405525797	49.975712
1405525799	49.973431
1405525801	49.973919
1405525803	49.971210
1405525805	49.971600
1405525807	49.972370
1405525809	49.972561
1405525811	49.974010
1405525813	49.977150
1405525815	49.976700
1405525816	49.974468
1405525818	49.974548
1405525820	49.976860
1405525822	49.975578
1405525824	49.976009
1405525826	49.978321
1405525828	49.979382
1405525830	49.982761
1405525833	49.986740
1405525834	49.983181
1405525836	49.980202
1405525838	49.987751
1405525840	49.984680
1405525842	49.985641
1405525844	49.988369
1405525846	49.994190
1405525848	49.992142
1405525850	49.991989
1405525852	49.994339
1405525854	49.994560
1405525856	49.996780
1405525858	49.998589
1405525860	49.996578
1405525862	49.996250
1405525864	49.993229
1405525866	49.993198
1405525868	49.994080
1405525870	49.993069
1405525872	49.992840
1405525874	49.986500
1405525876	49.990009
1405525878	49.986099
1405525880	49.983551
1405525882	49.979519
1405525884	49.981350
1405525886	49.981190
1405525888	49.978401
1405525890	49.981628
1405525892	49.977570
1405525894	49.979851
1405525896	49.978279
1405525898	49.981541
1405525900	49.986160
1405525902	49.987961
1405525904	49.983631
1405525906	49.986580
1405525908	49.983250
1405525910	49.982990
1405525912	49.979931
1405525914	49.984112
1405525916	49.983280
1405525918	49.977570
1405525920	49.976528
1405525922	49.978939
1405525924	49.972191
1405525926	49.972752
1405525928	49.973511
1405525930	49.975891
1405525932	49.979420
1405525934	49.984268
1405525936	49.986500
1405525938	49.991840
1405525940	49.992481
1405525941	49.989731
1405525943	49.993179
1405525945	49.991821
1405525947	49.991692
1405525949	49.995369
1405525951	49.994839
1405525955	49.993290
1405525955	49.993111
1405525957	49.996529
1405525959	49.994720
1405525961	49.996071
1405525963	49.994240
1405525965	49.991890
1405525967	49.991951
1405525969	49.987980
1405525971	49.987549
1405525973	49.988628
1405525975	49.985439
1405525977	49.983990
1405525979	49.981400
1405525981	49.983021
1405525983	49.988190
1405525985	49.987999
1405525987	49.990162
1405525989	49.992809
1405525991	49.997440
1405525993	50.000530
1405525995	49.995892
1405525997	50.001518
1405525999	50.000580
1405526001	49.998501
1405526003	49.998539
1405526005	49.998539
1405526007	49.994770
1405526009	49.991409
1405526011	49.989288
1405526013	49.983231
1405526015	49.983200
1405526017	49.978939
1405526019	49.978851
1405526021	49.977749
1405526023	49.979950
1405526025	49.978081
1405526027	49.981819
1405526029	49.983700
1405526031	49.985371
1405526033	49.988449
1405526035	49.995819
1405526037	49.999989
1405526039	50.003189
1405526041	50.007149
1405526043	50.005310
1405526045	50.005280
1405526047	50.004211
1405526049	50.004040
1405526051	50.002369
1405526053	50.002911
1405526055	50.003551
1405526057	50.002800
1405526059	49.996899
1405526061	49.992001
1405526063	49.988140
1405526064	49.984192
1405526066	49.980560
1405526068	49.980049
1405526070	49.976452
1405526072	49.979389
1405526074	49.983261
1405526078	49.986488
1405526078	49.984100
1405526080	49.987492
1405526082	49.983891
1405526084	49.989620
1405526086	49.987671
1405526088	49.990219
1405526090	49.992409
1405526092	49.993038
1405526094	49.991631
1405526096	49.992500
1405526098	49.992100
1405526100	49.991539
1405526102	49.996510
1405526104	49.994999
1405526106	49.992989
1405526108	49.991131
1405526110	49.987148
1405526112	49.984341
1405526114	49.982559
1405526116	49.980591
1405526118	49.979221
1405526120	49.980240
1405526122	49.979691
1405526124	49.978458
1405526126	49.979839
1405526128	49.980289
1405526130	49.982311
1405526132	49.976391
1405526134	49.976780
1405526136	49.975739
1405526138	49.975651
1405526140	49.974300
1405526142	49.971581
1405526144	49.970631
1405526146	49.967930
1405526148	49.969639
1405526150	49.969608
1405526152	49.970020
1405526154	49.972988
1405526156	49.976631
1405526158	49.976349
1405526160	49.973518
1405526162	49.979229
1405526164	49.984001
1405526166	49.988022
1405526168	49.991959
1405526170	49.996361
1405526172	49.990269
1405526174	49.988800
1405526176	49.989059
1405526178	49.990318
1405526180	49.989040
1405526182	49.986469
1405526184	49.985039
1405526186	49.982460
1405526188	49.981609
1405526189	49.980228
1405526191	49.976780
1405526193	49.975979
1405526195	49.977760
1405526197	49.979198
1405526200	49.981960
1405526201	49.989601
1405526203	49.992458
1405526205	49.992081
1405526207	49.994781
1405526209	49.998280
1405526211	49.998329
1405526213	49.999260
1405526215	50.003891
1405526217	50.002201
1405526219	49.995590
1405526221	49.997021
1405526223	50.000980
1405526225	49.997620
1405526227	50.001869
1405526229	50.003441
1405526231	49.999920
1405526233	49.998360
1405526235	50.002369
1405526237	50.005402
1405526239	50.010910
1405526241	50.011742
1405526243	50.013050
1405526245	50.014198
1405526247	50.014999
1405526249	50.015301
1405526251	50.013020
1405526253	50.011391
1405526255	50.005150
1405526257	50.005669
1405526259	50.007240
1405526261	50.012650
1405526263	50.008839
1405526265	50.015839
1405526267	50.016499
1405526269	50.012989
1405526271	50.014210
1405526273	50.017239
1405526275	50.015442
1405526277	50.018291
1405526279	50.017139
1405526281	50.017929
1405526283	50.018070
1405526285	50.016560
1405526287	50.020149
1405526289	50.016460
1405526291	50.019070
1405526293	50.019749
1405526295	50.021301
1405526297	50.021130
1405526299	50.023781
1405526301	50.024021
1405526303	50.020851
1405526305	50.020470
1405526307	50.014870
1405526309	50.013680
1405526311	50.009949
1405526312	50.005760
1405526314	50.007309
1405526316	50.009239
1405526318	50.005001
1405526322	50.008751
1405526322	50.008621
1405526324	50.012650
1405526326	50.011681
1405526328	50.014240
1405526330	50.015491
1405526332	50.017891
1405526334	50.016750
1405526336	50.015789
1405526338	50.016720
1405526340	50.016102
1405526342	50.016171
1405526344	50.016102
1405526346	50.016411
1405526348	50.015980
1405526350	50.016918
1405526352	50.015419
1405526354	50.014938
1405526356	50.009769
1405526358	50.007431
1405526360	50.007278
1405526362	50.004971
1405526364	50.003460
1405526366	50.005329
1405526368	50.009861
1405526370	50.008461
1405526372	50.008831
1405526374	50.006050
1405526376	50.004730
1405526378	50.002041
1405526380	50.002499
1405526382	50.001511
1405526384	50.005161
1405526386	50.007050
1405526388	50.010761
1405526390	50.015461
1405526392	50.019001
1405526394	50.019241
1405526396	50.017769
1405526398	50.022301
1405526400	50.024200
1405526402	50.021931
1405526404	50.020550
1405526406	50.015930
1405526408	50.017239
1405526410	50.016079
1405526412	50.020538
1405526414	50.017330
1405526416	50.017250
1405526418	50.016060
1405526420	50.009541
1405526422	50.005058
1405526424	50.002361
1405526426	49.997688
1405526428	49.996700
1405526430	49.996090
1405526432	49.993469
1405526434	49.993221
1405526435	49.994511
1405526437	49.993439
1405526439	49.994671
1405526441	49.995621
1405526444	49.991531
1405526445	49.983410
1405526447	49.987350
1405526449	49.986370
1405526451	49.984531
1405526453	49.985569
1405526455	49.994919
1405526457	49.984581
1405526459	49.989201
1405526461	49.989521
1405526463	49.998631
1405526465	50.001820
